==============================================
  Session: Session 04
  Started: 2026-04-10 00:09:25
==============================================

Time       Event              Arousal    Score    HR       IBI      RMSSD    LF/HF    Breathing    SQI   
00:05:47   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:48   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:49   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:50   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:51   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:52   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:53   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:54   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:55   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:56   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:57   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:58   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:05:59   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:00   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:01   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:02   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:03   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:04   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:05   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:06   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:07   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:08   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:09   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:10   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:11   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:12   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:13   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:14   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:15   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:16   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:17   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:18   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:19   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:20   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:21   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:22   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:23   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:24   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:25   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:26   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:27   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:28   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:29   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:30   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:31   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:32   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:33   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:34   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:35   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:36   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:37   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:38   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:39   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:40   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:41   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:42   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:43   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:44   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:45   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:46   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:47   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:48   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:49   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:50   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:51   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:52   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:53   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:54   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:55   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:56   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:57   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:58   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:06:59   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:00   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:01   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:02   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:03   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:04   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:05   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:06   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:07   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:08   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:09   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:10   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:11   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:12   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:13   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:14   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:15   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:16   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:17   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:18   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:19   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:20   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:21   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
00:07:22   DATA               Low        0.000    0.0      0.0      0.0      0.00     0.000        0.000 
